Crab	Crab, baked or broiled, fat added	26305120	21.31
Crab	Crab, baked or broiled, no added fat	26305121	21.96
Crab	Crab, coated, baked or broiled, fat added	26305130	18.5
Crab	Crab, coated, baked or broiled, no added fat	26305131	19.37
Crab	Crab, hard shell, steamed	26305160	17.76
Crab	Crab, canned	26305180	17.88
Crab	Crab, soft shell, coated, fried	26307140	18.93
Crayfish	Crayfish, coated, fried	26309140	17.24
Crayfish	Crayfish, boiled or steamed	26309160	16.66
Lobster	Lobster, cooked, NS as to cooking method	26311110	18.88
Lobster	Lobster, baked or broiled, fat added	26311120	19.69
Lobster	Lobster, baked or broiled, no added fat	26311121	20.29
Lobster	Lobster, coated, fried	26311140	17.72
Lobster	Lobster, steamed or boiled	26311160	18.88
Lobster	Lobster, coated, baked or broiled, fat added	26311170	17.26
Lobster	Lobster, coated, baked or broiled, no added fat	26311171	18.07
Lobster	Lobster, canned	26311180	19.0
Mussels	Mussels, raw	26313100	11.9
Mussels	Mussels, cooked, NS as to cooking method	26313110	23.7
Mussels	Mussels, steamed or poached	26313160	23.7
Oysters	Oysters, raw	26315100	5.71
Oysters	Oysters, cooked, NS as to cooking method	26315110	8.16
Oysters	Oysters, baked or broiled, fat added	26315120	6.81
Oysters	Oysters, baked or broiled, no added fat	26315121	7.02
Oysters	Oysters, steamed	26315130	11.37
Oysters	Oysters, coated, fried	26315140	8.16
Oysters	Oysters, coated, baked or broiled, fat added	26315160	7.43
Oysters	Oysters, coated, baked or broiled, no added fat	26315161	7.78
Oysters	Oysters, canned	26315180	7.67
Oysters	Oysters, smoked	26315190	9.2
Scallops	Scallops, cooked, NS as to cooking method	26317110	14.38
Scallops	Scallops, baked or broiled, fat added	26317120	14.38
Scallops	Scallops, baked or broiled, no added fat	26317121	14.81
Scallops	Scallops, steamed or boiled	26317130	24.01
Scallops	Scallops, coated, fried	26317140	13.78
Scallops	Scallops, coated, baked or broiled, fat added	26317160	13.21
Scallops	Scallops, coated, baked or broiled, no added fat	26317161	13.83
Shrimp	Shrimp, cooked, NS as to cooking method	26319110	15.15
Shrimp	Shrimp, baked or broiled, made with oil	26319120	16.23
Shrimp	Shrimp, baked or broiled, made with butter	26319121	16.26
Shrimp	Shrimp, baked or broiled, made with margarine	26319122	16.23
Shrimp	Shrimp, baked or broiled, no added fat	26319123	16.72
Shrimp	Shrimp, baked or broiled, made with cooking spray	26319124	16.65
Shrimp	Shrimp, steamed or boiled	26319130	17.37
Shrimp	Shrimp, coated, fried, made with oil	26319140	15.15
Shrimp	Shrimp, coated, fried, made with butter	26319141	15.22
Shrimp	Shrimp, coated, fried, made with margarine	26319142	15.16
Shrimp	Shrimp, coated, fried, no added fat	26319143	16.77
Shrimp	Shrimp, coated, fried, made with cooking spray	26319144	16.72
Shrimp	Shrimp, coated, fried, from fast food / restaurant	26319145	12.67
Shrimp	Shrimp, coated, baked or broiled, made with oil	26319160	14.62
Shrimp	Shrimp, coated, baked or broiled, made with butter	26319161	14.66
Shrimp	Shrimp, coated, baked or broiled, made with margarine	26319162	14.63
Shrimp	Shrimp, coated, baked or broiled, no added fat	26319163	15.3
Shrimp	Shrimp, coated, baked or broiled, made with cooking spray	26319164	15.26
Shrimp	Shrimp, dried	26319170	51.7
Shrimp	Shrimp, canned	26319180	20.42
Snails	Snails, cooked, NS as to cooking method	26321110	19.19
Beef with tomato-based sauce	Beef with tomato-based sauce	27111000	21.72
Beef goulash	Beef goulash	27111100	13.69
Beef burgundy	Beef burgundy	27111200	18.5
Beef stew	Beef stew, no potatoes, tomato-based sauce, Mexican style	27111300	14.8
Beef stew	Beef stew, no potatoes, tomato-based sauce, with chili peppers, Mexican style	27111310	11.34
Chili con carne	Chili con carne, NS as to beans	27111400	8.05
Chili con carne with beans	Chili con carne with beans, from restaurant	27111405	12.56
Chili con carne with beans	Chili con carne with beans, home recipe	27111406	8.05
Chili con carne with beans	Chili con carne with beans, canned	27111407	5.8
Chili con carne with beans	Chili con carne with beans	27111410	6.87
Chili con carne without beans	Chili con carne without beans	27111420	7.53
Chili con carne	Chili con carne, NS as to beans, with cheese	27111430	6.72
Chili con carne with beans and cheese	Chili con carne with beans and cheese	27111440	6.72
Beef sloppy joe	Beef sloppy joe, no bun	27111500	10.61
Beef with gravy	Beef with gravy	27112000	21.56
Salisbury steak with gravy	Salisbury steak with gravy	27112010	6.98
Beef with cream or white sauce	Beef with cream or white sauce	27113000	22.49
Beef stroganoff	Beef stroganoff	27113100	9.91
Creamed chipped or dried beef	Creamed chipped or dried beef	27113200	7.63
Swedish meatballs with cream or white sauce	Swedish meatballs with cream or white sauce	27113300	12.47
Beef with mushroom sauce	Beef with mushroom sauce	27114000	21.97
Beef with soy-based sauce	Beef with soy-based sauce	27115000	15.86
Steak teriyaki	Steak teriyaki	27115100	28.86
Beef curry	Beef curry	27116100	7.56
Beef curry with rice	Beef curry with rice	27116110	5.61
Beef with barbecue sauce	Beef with barbecue sauce	27116200	20.86
Beef with sweet and sour sauce	Beef with sweet and sour sauce	27116300	11.55
Stewed seasoned ground beef	Stewed seasoned ground beef, Mexican style	27116350	13.5
Steak tartare	Steak tartare	27116400	15.67
Meatballs	Meatballs, Puerto Rican style	27118110	13.82
Stewed seasoned ground beef	Stewed seasoned ground beef, Puerto Rican style	27118120	13.1
Stewed dried beef	Stewed dried beef, Puerto Rican style	27118130	17.69
Stuffed pot roast	Stuffed pot roast, Puerto Rican style, NFS	27118140	18.64
Beef stew	Beef stew, meat with gravy, no potatoes, Puerto Rican style	27118180	16.52
Ham or pork with gravy	Ham or pork with gravy	27120020	20.15
Ham or pork with barbecue sauce	Ham or pork with barbecue sauce	27120030	21.04
Sweet and sour pork	Sweet and sour pork	27120060	11.54
Ham stroganoff	Ham stroganoff	27120080	7.47
Ham or pork with mushroom sauce	Ham or pork with mushroom sauce	27120090	20.55
Ham or pork with tomato-based sauce	Ham or pork with tomato-based sauce	27120100	20.3
Sausage with tomato-based sauce	Sausage with tomato-based sauce	27120110	13.28
Sausage gravy	Sausage gravy	27120120	6.76
Pork stew	Pork stew, no potatoes, tomato-based sauce, Mexican style	27120130	14.31
Pork or ham with soy-based sauce	Pork or ham with soy-based sauce	27120150	14.87
Frankfurter or hot dog	Frankfurter or hot dog, with chili, no bun	27120210	8.87
Frankfurters or hot dogs with tomato-based sauce	Frankfurters or hot dogs with tomato-based sauce	27120250	8.94
Pork with chili and tomatoes	Pork with chili and tomatoes	27121000	11.64
Stewed pork	Stewed pork, Puerto Rican style	27121010	17.92
Chili con carne with beans	Chili con carne with beans, made with pork	27121410	8.07
Lamb or mutton with gravy	Lamb or mutton with gravy	27130010	17.29
Lamb or mutton goulash	Lamb or mutton goulash	27130050	13.07
Stewed goat	Stewed goat, Puerto Rican style	27133010	22.31
Veal with gravy	Veal with gravy	27135010	25.4
Veal scallopini	Veal scallopini	27135020	18.75
Veal with cream sauce	Veal with cream sauce	27135030	26.32
Veal with butter sauce	Veal with butter sauce	27135040	15.09
Veal Marsala	Veal Marsala	27135050	16.66
Veal parmigiana	Veal parmigiana	27135110	15.33
Veal cordon bleu	Veal cordon bleu	27135150	20.69
Venison or deer with tomato-based sauce	Venison or deer with tomato-based sauce	27136050	25.64
Venison or deer with gravy	Venison or deer with gravy	27136080	25.48
Chili con carne with venison/deer and beans	Chili con carne with venison/deer and beans	27136100	8.26
Chicken or turkey cacciatore	Chicken or turkey cacciatore	27141000	13.19
Spaghetti sauce with poultry	Spaghetti sauce with poultry	27141030	6.32
Spaghetti sauce with poultry and added vegetables	Spaghetti sauce with poultry and added vegetables	27141035	6.33
Stewed chicken with tomato-based sauce	Stewed chicken with tomato-based sauce, Mexican style	27141050	11.98
Chili con carne with chicken or turkey and beans	Chili con carne with chicken or turkey and beans	27141500	8.42
Chicken with gravy	Chicken with gravy	27142000	18.88
Chicken or turkey fricassee	Chicken or turkey fricassee	27142100	10.65
Turkey with gravy	Turkey with gravy	27142200	20.46
Chicken or turkey with cream sauce	Chicken or turkey with cream sauce	27143000	19.81
Chicken or turkey with mushroom sauce	Chicken or turkey with mushroom sauce	27144000	19.29
Chicken or turkey with teriyaki	Chicken or turkey with teriyaki	27145000	25.73
Chicken	Chicken, shredded or pulled, with barbecue sauce	27146011	19.0
Sweet and sour chicken or turkey	Sweet and sour chicken or turkey	27146100	10.1
Sweet and sour chicken or turkey	Sweet and sour chicken or turkey, without vegetables	27146110	10.1
Chicken curry	Chicken curry	27146150	6.47
Chicken curry with rice	Chicken curry with rice	27146155	4.95
Chicken with mole sauce	Chicken with mole sauce	27146160	18.97
Chicken or turkey with cheese sauce	Chicken or turkey with cheese sauce	27146200	21.77
Chicken or turkey cordon bleu	Chicken or turkey cordon bleu	27146250	22.63
Chicken or turkey parmigiana	Chicken or turkey parmigiana	27146300	16.25
Orange chicken	Orange chicken	27146350	14.46
Sesame chicken	Sesame chicken	27146360	14.33
Chicken kiev	Chicken kiev	27146400	21.31
Stuffed chicken	Stuffed chicken, drumstick or breast, Puerto Rican style	27148010	28.07
Fish with cream or white sauce	Fish with cream or white sauce, not tuna or lobster	27150010	17.04
Crab	Crab, deviled	27150020	11.74
Crab imperial	Crab imperial	27150030	13.96
Fish timbale or mousse	Fish timbale or mousse	27150050	10.23
Lobster newburg	Lobster newburg	27150060	11.62
Lobster with butter sauce	Lobster with butter sauce	27150070	17.0
Shrimp cocktail	Shrimp cocktail	27150110	15.37
Tuna with cream or white sauce	Tuna with cream or white sauce	27150120	14.42
Seafood newburg	Seafood newburg	27150130	12.02
Seafood sauce	Seafood sauce	27150140	8.52
Spaghetti sauce with seafood	Spaghetti sauce with seafood	27150151	5.33
Spaghetti sauce with seafood and added vegetables	Spaghetti sauce with seafood and added vegetables	27150155	5.34
Shrimp with lobster sauce	Shrimp with lobster sauce	27150160	16.78
Sweet and sour shrimp	Sweet and sour shrimp	27150170	7.14
Fish sauce	Fish sauce	27150210	5.06
Shrimp scampi	Shrimp scampi	27150230	19.63
Fish moochim	Fish moochim	27150250	37.83
Fish with tomato-based sauce	Fish with tomato-based sauce	27150310	16.28
Fish curry	Fish curry	27150320	4.94
Fish curry with rice	Fish curry with rice	27150325	4.03
Mussels with tomato-based sauce	Mussels with tomato-based sauce	27150330	12.2
Sardines with tomato-based sauce	Sardines with tomato-based sauce	27150350	20.86
Sardines with mustard sauce	Sardines with mustard sauce	27150370	20.86
Shrimp teriyaki	Shrimp teriyaki	27150410	21.62
Scallops with cheese sauce	Scallops with cheese sauce	27150510	17.48
Ceviche	Ceviche	27151030	10.34
Crabs in tomato-based sauce	Crabs in tomato-based sauce, Puerto Rican style	27151040	12.52
Shrimp in garlic sauce	Shrimp in garlic sauce, Puerto Rican style	27151050	11.56
Stewed codfish	Stewed codfish, no potatoes, Puerto Rican style	27151070	12.05
Meat with barbecue sauce	Meat with barbecue sauce, NS as to type of meat	27160010	20.88
Meatballs	Meatballs, NS as to type of meat, with sauce	27160100	18.03
Meat loaf	Meat loaf, Puerto Rican style	27161010	19.79
Meat with tomato-based sauce	Meat with tomato-based sauce	27162010	21.72
Spaghetti sauce with meat	Spaghetti sauce with meat	27162040	5.93
Spaghetti sauce with meat and added vegetables	Spaghetti sauce with meat and added vegetables	27162060	5.94
Stewed	Stewed, seasoned, ground beef and pork, Mexican style	27162500	16.7
Meat with gravy	Meat with gravy, NS as to type of meat,	27163010	21.56
Beef and potatoes	Beef and potatoes, no sauce	27211000	7.92
Beef stew with potatoes	Beef stew with potatoes, tomato-based sauce	27211100	8.99
Beef stew with potatoes	Beef stew with potatoes, tomato-based sauce, Mexican style	27211110	12.48
Beef goulash with potatoes	Beef goulash with potatoes	27211150	11.46
Beef and potatoes with cream sauce	Beef and potatoes with cream sauce, white sauce or mushroom sauce	27211190	7.73
Beef stew with potatoes	Beef stew with potatoes, gravy	27211200	9.19
Beef	Beef, roast, hash	27211300	12.2
Corned beef hash	Corned beef hash	27211400	8.73
Beef and potatoes with cheese sauce	Beef and potatoes with cheese sauce	27211500	8.15
Stewed	Stewed, seasoned, ground beef with potatoes, Mexican style	27211550	9.9
Beef and noodles	Beef and noodles, no sauce	27212000	11.37
Beef and macaroni with cheese sauce	Beef and macaroni with cheese sauce	27212050	9.12
Beef and noodles with tomato-based sauce	Beef and noodles with tomato-based sauce	27212100	8.74
Chili con carne with beans and macaroni	Chili con carne with beans and macaroni	27212120	5.8
Beef goulash with noodles	Beef goulash with noodles	27212150	12.5
Beef and noodles with gravy	Beef and noodles with gravy	27212200	7.7
Beef and noodles with cream or white sauce	Beef and noodles with cream or white sauce	27212300	7.85
Beef stroganoff with noodles	Beef stroganoff with noodles	27212350	7.66
Beef and noodles with mushroom sauce	Beef and noodles with mushroom sauce	27212400	7.54
Beef and noodles with soy-based sauce	Beef and noodles with soy-based sauce	27212500	13.18
Beef and rice	Beef and rice, no sauce	27213000	7.27
Biryani with meat	Biryani with meat	27213010	8.5
Beef and rice with tomato-based sauce	Beef and rice with tomato-based sauce	27213100	6.39
Porcupine balls with tomato-based sauce	Porcupine balls with tomato-based sauce	27213120	10.35
Chili con carne with beans and rice	Chili con carne with beans and rice	27213150	5.07
Beef and rice with gravy	Beef and rice with gravy	27213200	6.28
Beef and rice with cream sauce	Beef and rice with cream sauce	27213300	6.69
Beef and rice with mushroom sauce	Beef and rice with mushroom sauce	27213400	6.25
Porcupine balls with mushroom sauce	Porcupine balls with mushroom sauce	27213420	10.33
Beef and rice with soy-based sauce	Beef and rice with soy-based sauce	27213500	13.57
Beef and rice with cheese sauce	Beef and rice with cheese sauce	27213600	8.07
Meat loaf made with beef	Meat loaf made with beef	27214100	17.49
Meat loaf made with beef	Meat loaf made with beef, with tomato-based sauce	27214110	13.79
Beef wellington	Beef wellington	27214300	19.1
Corned beef patty	Corned beef patty	27214500	8.73
Stuffed pot roast	Stuffed pot roast, with potatoes, Puerto Rican style	27218110	24.4
Beef stew with potatoes	Beef stew with potatoes, Puerto Rican style	27218210	14.57
Stewed corned beef	Stewed corned beef, Puerto Rican style	27218310	13.43
Meat loaf made with ham	Meat loaf made with ham	27220010	20.67
Ham and noodles with cream or white sauce	Ham and noodles with cream or white sauce	27220020	6.8
Ham and rice with mushroom sauce	Ham and rice with mushroom sauce	27220030	5.37
Ham or pork with stuffing	Ham or pork with stuffing	27220050	6.26
Ham croquette	Ham croquette	27220080	17.98
Pork and rice with tomato-based sauce	Pork and rice with tomato-based sauce	27220110	6.42
Sausage and rice with tomato-based sauce	Sausage and rice with tomato-based sauce	27220120	4.63
Sausage and rice with mushroom sauce	Sausage and rice with mushroom sauce	27220150	4.86
Sausage and rice with cheese sauce	Sausage and rice with cheese sauce	27220170	6.32
Sausage and noodles with cream or white sauce	Sausage and noodles with cream or white sauce	27220190	5.9
Ham and noodles	Ham and noodles, no sauce	27220210	7.15
Ham or pork and rice	Ham or pork and rice, no sauce	27220310	6.73
Ham or pork and potatoes with gravy	Ham or pork and potatoes with gravy	27220510	5.4
Ham or pork and potatoes with cheese sauce	Ham or pork and potatoes with cheese sauce	27220520	7.86
Stewed pig's feet	Stewed pig's feet, Puerto Rican style	27221100	9.99
Stuffed pork roast	Stuffed pork roast, Puerto Rican style	27221110	18.75
Pork stew	Pork stew, with potatoes, tomato-based sauce, Mexican style	27221150	13.08
Lamb or mutton loaf	Lamb or mutton loaf	27230010	13.1
Lamb or mutton and potatoes with gravy	Lamb or mutton and potatoes with gravy	27231000	5.13
Lamb or mutton and potatoes with tomato-based sauce	Lamb or mutton and potatoes with tomato-based sauce	27232000	5.26
Lamb or mutton and noodles with gravy	Lamb or mutton and noodles with gravy	27233000	6.8
Meat loaf made with venison/deer	Meat loaf made with venison/deer	27235000	19.03
Veal and noodles with cream or white sauce	Veal and noodles with cream or white sauce	27235750	8.34
Venison or deer and noodles with cream or white sauce	Venison or deer and noodles with cream or white sauce	27236000	8.36
Chicken or turkey hash	Chicken or turkey hash	27241000	9.64
Chicken or turkey and potatoes with gravy	Chicken or turkey and potatoes with gravy	27241010	7.26
Chicken or turkey and noodles	Chicken or turkey and noodles, no sauce	27242000	7.73
Chicken or turkey and noodles with gravy	Chicken or turkey and noodles with gravy	27242200	6.99
Chicken or turkey and noodles with mushroom sauce	Chicken or turkey and noodles with mushroom sauce	27242250	6.92
Chicken or turkey and noodles with cream or white sauce	Chicken or turkey and noodles with cream or white sauce	27242300	7.38
Chicken or turkey and noodles with cheese sauce	Chicken or turkey and noodles with cheese sauce	27242310	8.95
Chicken or turkey tetrazzini	Chicken or turkey tetrazzini	27242350	11.96
Chicken or turkey and noodles with tomato-based sauce	Chicken or turkey and noodles with tomato-based sauce	27242400	7.12
Chicken or turkey and noodles with soy-based sauce	Chicken or turkey and noodles with soy-based sauce	27242500	11.6
Chicken or turkey and rice	Chicken or turkey and rice, no sauce	27243000	6.46
Biryani with chicken	Biryani with chicken	27243100	7.15
Chicken or turkey and rice with cream sauce	Chicken or turkey and rice with cream sauce	27243300	8.12
Chicken or turkey and rice with mushroom sauce	Chicken or turkey and rice with mushroom sauce	27243400	5.67
Chicken or turkey and rice with tomato-based sauce	Chicken or turkey and rice with tomato-based sauce	27243500	5.72
Chicken or turkey and rice with soy-based sauce	Chicken or turkey and rice with soy-based sauce	27243600	11.96
Chicken or turkey with dumplings	Chicken or turkey with dumplings	27246100	15.64
Chicken or turkey with stuffing	Chicken or turkey with stuffing	27246200	20.04
Chicken or turkey cake	Chicken or turkey cake, patty, or croquette	27246300	20.85
Chicken or turkey souffle	Chicken or turkey souffle	27246400	11.74
Meat loaf made with chicken or turkey	Meat loaf made with chicken or turkey	27246500	18.78
Meat loaf made with chicken or turkey	Meat loaf made with chicken or turkey, with tomato-based sauce	27246505	15.47
Clams	Clams, stuffed	27250020	11.87
Codfish ball or cake	Codfish ball or cake	27250030	14.32
Crab cake	Crab cake	27250040	14.57
Fish cake or patty	Fish cake or patty, NS as to fish	27250050	13.93
Gefilte fish	Gefilte fish	27250060	17.52
Salmon cake or patty	Salmon cake or patty	27250070	17.12
Salmon loaf	Salmon loaf	27250080	15.82
Scallops and noodles with cheese sauce	Scallops and noodles with cheese sauce	27250110	8.46
Shrimp and noodles	Shrimp and noodles, no sauce	27250120	7.3
Shrimp and noodles with gravy	Shrimp and noodles with gravy	27250122	6.02
Shrimp and noodles with mushroom sauce	Shrimp and noodles with mushroom sauce	27250124	6.31
Shrimp and noodles with cream or white sauce	Shrimp and noodles with cream or white sauce	27250126	7.13
Shrimp and noodles with soy-based sauce	Shrimp and noodles with soy-based sauce	27250128	10.21
Shrimp and noodles with cheese sauce	Shrimp and noodles with cheese sauce	27250130	8.18
Shrimp and noodles with tomato sauce	Shrimp and noodles with tomato sauce	27250132	6.46
Tuna loaf	Tuna loaf	27250150	21.08
Tuna cake or patty	Tuna cake or patty	27250160	15.34
Clam cake or patty	Clam cake or patty	27250210	19.04
Oyster fritter	Oyster fritter	27250220	6.93
Flounder with crab stuffing	Flounder with crab stuffing	27250250	15.08
Lobster with bread stuffing	Lobster with bread stuffing, baked	27250260	14.98
Clams Casino	Clams Casino	27250270	8.73
Mackerel cake or patty	Mackerel cake or patty	27250300	16.54
Haddock cake or patty	Haddock cake or patty	27250310	13.93
Shrimp cake or patty	Shrimp cake or patty	27250400	18.1
Shrimp with crab stuffing	Shrimp with crab stuffing	27250410	16.39
Shrimp toast	Shrimp toast, fried	27250450	8.45
Seafood restructured	Seafood restructured	27250520	7.62
Seafood souffle	Seafood souffle	27250550	9.91
Tuna noodle casserole with cream or white sauce	Tuna noodle casserole with cream or white sauce	27250610	10.12
Tuna noodle casserole with mushroom sauce	Tuna noodle casserole with mushroom sauce	27250630	9.02
Tuna and rice with mushroom sauce	Tuna and rice with mushroom sauce	27250710	4.57
Fish and rice with tomato-based sauce	Fish and rice with tomato-based sauce	27250810	5.41
Fish and rice with cream sauce	Fish and rice with cream sauce	27250820	5.53
Fish and rice with mushroom sauce	Fish and rice with mushroom sauce	27250830	5.34
Fish and noodles with mushroom sauce	Fish and noodles with mushroom sauce	27250900	6.3
Shellfish and noodles with tomato-based sauce	Shellfish and noodles with tomato-based sauce	27250950	6.58
Stewed salmon	Stewed salmon, Puerto Rican style	27251010	12.02
Meat loaf	Meat loaf, NS as to type of meat	27260010	17.5
Meatballs	Meatballs, with breading, NS as to type of meat, with gravy	27260050	12.22
Meat loaf made with beef and pork	Meat loaf made with beef and pork	27260080	17.28
Meat loaf made with beef	Meat loaf made with beef, veal and pork	27260090	17.28
Meat loaf made with beef and pork	Meat loaf made with beef and pork, with tomato-based sauce	27260100	13.64
Hash	Hash, NS as to type of meat	27260110	8.73
Vienna sausages stewed with potatoes	Vienna sausages stewed with potatoes, Puerto Rican style	27260500	5.08
Liver dumpling	Liver dumpling	27260510	23.11
Breaded brains	Breaded brains, Puerto Rican style	27261000	10.14
Stewed	Stewed, seasoned, ground beef and pork with potatoes, Mexican style	27261500	12.84
Beef	Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce	27311110	6.93
Beef	Beef, potatoes, and vegetables, excluding carrots, broccoli, and dark-green leafy; no sauce	27311120	6.97
Corned beef	Corned beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce	27311210	4.76
Corned beef	Corned beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce	27311220	4.84
Beef stew with potatoes and vegetables including carrots	Beef stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce	27311310	5.23
Beef stew with potatoes and vegetables excluding carrots	Beef stew with potatoes and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce	27311320	6.64
Beef stew with potatoes and vegetables including carrots	Beef stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; gravy	27311410	6.22
Beef stew with potatoes and vegetables excluding carrots	Beef stew with potatoes and vegetables excluding carrots, broccoli, and dark-green leafy; gravy	27311420	6.77
Shepherd's pie with beef	Shepherd's pie with beef	27311510	6.35
Beef	Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy	27311600	5.23
Beef	Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy	27311605	5.3
Beef	Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce	27311610	5.28
Beef	Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce	27311620	5.33
Beef	Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce	27311625	5.33
Beef	Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce	27311630	5.39
Beef	Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce	27311635	8.14
Beef	Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce	27311640	8.17
Beef	Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce	27311645	11.77
Beef	Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce	27311650	11.69
Beef	Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce	27313010	8.71
Beef	Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce	27313020	8.78
Beef chow mein or chop suey with noodles	Beef chow mein or chop suey with noodles	27313110	10.78
Beef	Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce	27313150	10.34
Beef	Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce	27313160	10.32
Beef	Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce	27313210	6.74
Beef	Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce	27313220	6.77
Beef	Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; mushroom sauce	27313310	6.6
Beef	Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; mushroom sauce	27313320	6.63
Beef	Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy	27313410	6.65
Beef	Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy	27313420	6.68
Beef	Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce	27315010	7.54
Beef	Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce	27315020	7.62
Beef	Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce	27315210	5.85
Beef	Beef, rice, and vegetables excluding carrots, broccoli, and/or dark-green leafy; tomato-based sauce	27315220	5.91
Stuffed cabbage rolls with beef and rice	Stuffed cabbage rolls with beef and rice	27315250	8.41
Stuffed grape leaves with beef and rice	Stuffed grape leaves with beef and rice	27315270	7.83
Beef	Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; mushroom sauce	27315310	5.78
Beef	Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; mushroom sauce	27315320	5.81
Beef	Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce	27315330	8.58
Beef	Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce	27315340	8.18
Beef	Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy	27315410	5.77
Beef	Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy	27315420	5.8
Beef	Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce	27315510	10.59
Beef	Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce	27315520	10.79
Beef pot pie	Beef pot pie	27317010	7.99
Beef	Beef, dumplings, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy	27317100	6.09
Beef	Beef, dumplings, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy	27317110	6.13
Stuffed green pepper	Stuffed green pepper, Puerto Rican style	27319010	8.63
Ham pot pie	Ham pot pie	27320020	7.99
Ham or pork	Ham or pork, noodles and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce	27320025	8.42
Ham or pork	Ham or pork, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce	27320027	8.35
Ham or pork	Ham or pork, noodles and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce	27320030	9.18
Pork	Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce	27320040	6.55
Ham or pork	Ham or pork, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce	27320070	6.48
Sausage	Sausage, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce	27320080	5.26
Sausage	Sausage, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce	27320090	5.22
Pork	Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce	27320100	5.06
Pork	Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce	27320110	5.12
Sausage	Sausage, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy	27320120	3.73
Sausage	Sausage, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy	27320130	3.78
Pork	Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy	27320140	4.98
Pork	Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy	27320150	5.03
Pork	Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce	27320210	6.59
Pork chow mein or chop suey with noodles	Pork chow mein or chop suey with noodles	27320310	10.41
Pork	Pork, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce	27320320	9.99
